Filename,Tobj,Obj,HIP_name,Thorium1,Thorium2,Haolgen1,Halogen2,Date,RA,DEC,SNR,Filesize,Md5
rbfm.239.fits,HIP95575,HIP95575,HIP95575,Off,Off,Off,Off,2018-07-08T08:21:28.18,19:26:26.7, 49:28:06.0,110.88509,1477440,556f6661076f044cbdd82e1f270d2830
rbfm.242.fits,HIP94349,HIP94349,HIP94349,Off,Off,Off,Off,2018-07-08T08:45:48.87,19:12:16.5,  2:53:02.0,20.248161,1477440,44aea442321e183eee8adaa662005af4
rbfm.246.fits,HIP95853,HIP95853,HIP95853,Off,Off,Off,Off,2018-07-08T09:24:30.28,19:29:42.3, 51:43:49.0,161.83168,1477440,14fb184fe51546dd12ba98c5a8442709
rbfm.247.fits,HIP95853,HIP95853,HIP95853,Off,Off,Off,Off,2018-07-08T09:25:37.73,19:29:42.3, 51:43:49.0,162.91348,1477440,5acc74415f9b141928ab30137d3278ac
rbfm.250.fits,HIP95995,HIP95995,HIP95995,Off,Off,Off,Off,2018-07-08T09:36:31.15,19:31:06.9, 58:35:03.0,151.45737,1477440,0dbb39f803eb51e4b34933bdcd60bcb8
rbfm.251.fits,HIP95995,HIP95995,HIP95995,Off,Off,Off,Off,2018-07-08T09:41:05.04,19:31:06.9, 58:35:03.0,153.75514,1477440,a4e17a049d2e15f062cb36d223c90440
rbfm.260.fits,HIP46343,HIP46343,HIP46343,Off,Off,Off,Off,2018-07-08T12:06:33.45, 9:26:51.6, 75:56:01.0,45.4288,1477440,5b2d6e18a40c9faa28ed0e65b61a3407
rbfn.213.fits,HIP86141,HIP86141,HIP86141,Off,Off,Off,Off,2018-07-09T06:01:49.50,17:36:13.6, 71:52:41.0,70.402985,1477440,08b9bec04bebc37085d85b1cd7df174d
rbfn.215.fits,HIP86141,HIP86141,HIP86141,Off,Off,Off,Off,2018-07-09T06:17:18.38,17:36:13.6, 71:52:41.0,61.324314,1477440,cc075721e60f021e4ecde91b02b25cdc
rbfn.229.fits,HIP94779,HIP94779,HIP94779,Off,Off,Off,Off,2018-07-09T08:00:26.36,19:17:06.2, 53:22:08.0,149.17355,1477440,19739d5a253e260ae1462bc569f3a39f
rbfn.230.fits,HIP94779,HIP94779,HIP94779,Off,Off,Off,Off,2018-07-09T08:01:30.57,19:17:06.2, 53:22:08.0,135.08264,1477440,ed1ad78e42bb1a90e8d8a49e22c0462b
rbfn.231.fits,HIP94779,HIP94779,HIP94779,Off,Off,Off,Off,2018-07-09T08:02:32.11,19:17:06.2, 53:22:08.0,146.7898,1477440,0ebdea964fcbf6788ad43606ca74e62b
rbfn.244.fits,HIP95995,HIP95995,HIP95995,Off,Off,Off,Off,2018-07-09T09:01:57.00,19:31:06.9, 58:35:03.0,152.13803,1477440,acc01767d0382b612bc620109b12a668
rbfn.252.fits,HIP95730,HIP95730,HIP95730,Off,Off,Off,Off,2018-07-09T09:44:57.42,19:28:15.3, 12:32:08.0,60.773026,1477440,a1ef4002e9841339265abfa0fb36765d
rbfn.253.fits,HIP95730,HIP95730,HIP95730,Off,Off,Off,Off,2018-07-09T09:52:41.79,19:28:15.3, 12:32:08.0,59.418198,1477440,40137582f8de9a92ed02e406985ebaa0
rbfn.255.fits,HIP94349,HIP94349,HIP94349,Off,Off,Off,Off,2018-07-09T10:08:23.34,19:12:16.5,  2:53:02.0,18.1468,1477440,5095f8ade6afb27b1e9bf1cf86062eda
rbfn.256.fits,HIP94349,HIP94349,HIP94349,Off,Off,Off,Off,2018-07-09T10:16:07.69,19:12:16.5,  2:53:02.0,14.292626,1477440,362e20ce14b26a44431faa0bdb6a8d9d
rbfo.214.fits,HIP94376,HIP94376,HIP94376,Off,Off,Off,Off,2018-07-12T05:33:53.27,19:12:33.5, 67:39:42.0,165.5081,1477440,f201b82d70d1d0aa9593dcd90b668396
rbfo.215.fits,HIP94376,HIP94376,HIP94376,Off,Off,Off,Off,2018-07-12T05:34:50.65,19:12:33.5, 67:39:42.0,165.72557,1477440,75fbb2d3160d73a7bcaa190b67b8db8d
rbfo.216.fits,HIP94376,HIP94376,HIP94376,Off,Off,Off,Off,2018-07-12T05:35:47.81,19:12:33.5, 67:39:42.0,178.20543,1477440,69aee33c286c84afa6b886fd9731feb5
rbfo.220.fits,HIP86141,HIP86141,HIP86141,Off,Off,Off,Off,2018-07-12T06:14:58.26,17:36:13.6, 71:52:41.0,81.02364,1477440,9528121de94dcc1cd09b39fa2346d53e
rbfo.221.fits,HIP86141,HIP86141,HIP86141,Off,Off,Off,Off,2018-07-12T06:22:42.67,17:36:13.6, 71:52:41.0,83.518105,1477440,9258c788ae9f0f432ae400c5c9e8919f
rbfo.239.fits,HIP95575,HIP95575,HIP95575,Off,Off,Off,Off,2018-07-12T07:56:22.09,19:26:26.7, 49:28:06.0,108.78062,1477440,2fe672b7d93d0007fc3b1e9dae1a97ba
rbfo.243.fits,HIP94650,HIP94650,HIP94650,Off,Off,Off,Off,2018-07-12T08:28:18.73,19:15:35.2, 11:33:14.0,110.121704,1477440,6e0ac7d5588fc43a200dc0ba496afc41
rbfo.246.fits,HIP95995,HIP95995,HIP95995,Off,Off,Off,Off,2018-07-12T08:59:02.20,19:31:06.9, 58:35:03.0,147.91473,1477440,77bfa2df73441a0ae376388a36cc3b82
rbfo.247.fits,HIP95995,HIP95995,HIP95995,Off,Off,Off,Off,2018-07-12T09:03:44.25,19:31:06.9, 58:35:03.0,150.20114,1477440,581084df9e9ce7876af81abb5163048c
rbfo.248.fits,HIP95995,HIP95995,HIP95995,Off,Off,Off,Off,2018-07-12T09:08:31.59,19:31:06.9, 58:35:03.0,149.96779,1477440,35379cd1f049e597cbc3fbc2ed077869
rbfo.250.fits,HIP94349,HIP94349,HIP94349,Off,Off,Off,Off,2018-07-12T09:25:22.97,19:12:16.5,  2:53:02.0,20.687365,1477440,807bb7464a676549e420097f49606b51
rbfo.251.fits,HIP94349,HIP94349,HIP94349,Off,Off,Off,Off,2018-07-12T09:33:07.36,19:12:16.5,  2:53:02.0,20.341694,1477440,47fb8134488dfa1ea8191c5bd9d7e822
rbfp.201.fits,HIP94376,HIP94376,HIP94376,Off,Off,Off,Off,2018-07-14T05:20:08.20,19:12:33.5, 67:39:42.0,165.64134,1477440,15c1036dd5b080aaeb6ed496d525f6e0
rbfp.203.fits,HIP94376,HIP94376,HIP94376,Off,Off,Off,Off,2018-07-14T05:22:01.61,19:12:33.5, 67:39:42.0,171.90785,1477440,a57cd6805ab72d95da2fc380d5a1c8f6
rbfp.205.fits,HIP86141,HIP86141,HIP86141,Off,Off,Off,Off,2018-07-14T05:32:00.29,17:36:13.6, 71:52:41.0,79.69783,1477440,e591c942fa95517a42107488715cc96c
rbfp.207.fits,HIP86141,HIP86141,HIP86141,Off,Off,Off,Off,2018-07-14T05:47:29.18,17:36:13.6, 71:52:41.0,79.67889,1477440,a09d71f6c1bb947ae17fa010035178ad
rbfp.219.fits,HIP94779,HIP94779,HIP94779,Off,Off,Off,Off,2018-07-14T07:30:15.88,19:17:06.2, 53:22:08.0,143.34871,1477440,0c24baafee402e8ce2f4140019264cb3
rbfp.228.fits,HIP95730,HIP95730,HIP95730,Off,Off,Off,Off,2018-07-14T07:48:10.10,19:28:15.3, 12:32:08.0,60.189972,1477440,a2a4e885b62e499498774025a08b5b75
rbfp.229.fits,HIP95730,HIP95730,HIP95730,Off,Off,Off,Off,2018-07-14T07:55:54.52,19:28:15.3, 12:32:08.0,59.769123,1477440,fa54034352c4c390da26de0d9f38d039
rbfp.234.fits,HIP95575,HIP95575,HIP95575,Off,Off,Off,Off,2018-07-14T08:43:47.28,19:26:26.7, 49:28:06.0,105.2764,1477440,60b03ff13249f6ba386c2421b449c00c
rbfp.239.fits,HIP95995,HIP95995,HIP95995,Off,Off,Off,Off,2018-07-14T09:32:56.57,19:31:06.9, 58:35:03.0,151.71451,1477440,f2185c987e73ad9b65fc59b512f5d0b5
rbfp.241.fits,HIP95995,HIP95995,HIP95995,Off,Off,Off,Off,2018-07-14T09:42:23.17,19:31:06.9, 58:35:03.0,155.08806,1477440,193f1da976a2dbdf7380e153aa053014
rbfq.218.fits,HIP94376,HIP94376,HIP94376,Off,Off,Off,Off,2018-07-15T06:17:59.20,19:12:33.5, 67:39:42.0,117.4377,1477440,7c78cfee04b85bce30cf1529eff97d89
rbfw.285.fits,HIP67301,HIP67301,HIP67301,Off,Off,Off,Off,2018-07-27T04:40:43.24,13:47:32.2, 49:18:47.0,188.37218,1477440,1b635047ecca7f505968bd118e68c4c9
rbfw.286.fits,HIP67301,HIP67301,HIP67301,Off,Off,Off,Off,2018-07-27T04:41:35.71,13:47:32.2, 49:18:47.0,198.82523,1477440,2b9717e9b1e1e4c416cfc98e10944c3c
rbfw.287.fits,HIP67301,HIP67301,HIP67301,Off,Off,Off,Off,2018-07-27T04:42:29.17,13:47:32.2, 49:18:47.0,201.8251,1477440,c3c83fdaf6cf34f072b41ef30f44fe5e
rbfw.289.fits,HIP59774,HIP59774,HIP59774,Off,Off,Off,Off,2018-07-27T04:46:47.66,12:15:25.7, 57:01:57.0,167.23732,1477440,e2f187cf20db253d52ae74db336fb8b8
rbfw.291.fits,HIP61053,HIP61053,HIP61053,Off,Off,Off,Off,2018-07-27T04:53:19.39,12:30:50.1, 53:04:38.0,148.95848,1477440,76423260f33b78df863375cf45deb67b
rbfw.292.fits,HIP61053,HIP61053,HIP61053,Off,Off,Off,Off,2018-07-27T04:59:25.67,12:30:50.1, 53:04:38.0,142.56454,1477440,1f290825764298c95b6ec2778b701aed
rbfw.293.fits,HIP61053,HIP61053,HIP61053,Off,Off,Off,Off,2018-07-27T05:05:19.36,12:30:50.1, 53:04:38.0,143.76042,1477440,5e13bf2781445d3b8b8c3796e1235979
rbfw.296.fits,HIP58684,HIP58684,HIP58684,Off,Off,Off,Off,2018-07-27T05:17:23.83,12:02:06.2, 43:02:45.0,167.582,1477440,ad1e3dc049d37603d4387eeb496fa4b2
rbfw.298.fits,HIP71075,HIP71075,HIP71075,Off,Off,Off,Off,2018-07-27T05:20:01.28,14:32:04.5, 38:18:32.0,171.61523,1477440,7d3b95848c9d8a8b235edb0bf59fd6fd
rbfw.299.fits,HIP71075,HIP71075,HIP71075,Off,Off,Off,Off,2018-07-27T05:21:03.97,14:32:04.5, 38:18:32.0,176.92378,1477440,44c9831c93eb93bdee935674e00e9805
rbfw.300.fits,HIP59504,HIP59504,HIP59504,Off,Off,Off,Off,2018-07-27T05:24:46.57,12:12:11.9, 77:36:58.0,175.13689,1477440,156debdcc117a352a054b744b45f9520
rbfw.301.fits,HIP59504,HIP59504,HIP59504,Off,Off,Off,Off,2018-07-27T05:28:19.68,12:12:11.9, 77:36:58.0,172.99208,1477440,5ee2a054d39e3dbea183722c4efe3f9d
rbfw.302.fits,HIP59504,HIP59504,HIP59504,Off,Off,Off,Off,2018-07-27T05:31:33.74,12:12:11.9, 77:36:58.0,177.74416,1477440,10a1f6bc5523e3e224432bb2cffa1601
rbfw.304.fits,HIP70952,HIP70952,HIP70952,Off,Off,Off,Off,2018-07-27T05:41:41.28,14:30:45.6, 63:11:08.0,153.80986,1477440,e36ce8150531601c9a00c542d3b96dae
rbfw.311.fits,HIP97649,HIP97649,HIP97649,Off,Off,Off,Off,2018-07-27T06:05:54.92,19:50:47.5,  8:52:12.0,198.26886,1477440,655316ad26b4013d25d12c5ec68d3a8e
rbfw.314.fits,HIP97675,HIP97675,HIP97675,Off,Off,Off,Off,2018-07-27T06:10:54.90,19:51:01.9, 10:24:54.0,172.47002,1477440,5f2c6c7c727149985bab834414915a9d
rbfw.315.fits,HIP97675,HIP97675,HIP97675,Off,Off,Off,Off,2018-07-27T06:14:08.60,19:51:01.9, 10:24:54.0,172.75609,1477440,668954a7e6f13037f53702dd3c8be11f
rbfw.320.fits,GJ768,GJ768,None,Off,Off,Off,Off,2018-07-27T06:26:17.25,19:50:47.5,  8:52:12.0,252.76007,1477440,046a5ab9c7d82026a84c252246aae5e9
rbfw.340.fits,GJ768,GJ768,None,Off,Off,Off,Off,2018-07-27T08:06:34.37,19:50:47.5,  8:52:12.0,196.37436,1477440,604cea36d33549d5b278d3a07577e143
rbfw.341.fits,GJ768,GJ768,None,Off,Off,Off,Off,2018-07-27T08:07:23.03,19:50:47.5,  8:52:12.0,234.02081,1477440,4fc291897234cff545a640c549753c88
rbfw.345.fits,HIP97222,HIP97222,HIP97222,Off,Off,Off,Off,2018-07-27T08:32:19.00,19:45:33.5, 33:36:00.0,81.45562,1477440,1e128f8c5efc5181f5a422329402cf32
rbfy.207.fits,HIP59514,HIP59514,HIP59514,Off,Off,Off,Off,2018-07-30T04:56:37.24,12:12:21.2, 54:29:10.0,38.232838,1477440,6f20fc199895fbefd05f50116955e7d3
rbfy.208.fits,HIP59514,HIP59514,HIP59514,Off,Off,Off,Off,2018-07-30T05:04:21.63,12:12:21.2, 54:29:10.0,28.284197,1477440,6087f3f875039797503910a81c35e646
rbfy.209.fits,HIP59514,HIP59514,HIP59514,Off,Off,Off,Off,2018-07-30T05:12:05.95,12:12:21.2, 54:29:10.0,21.583887,1477440,ec7aaf9844c409a6398944c98d0ee3c1
rbfy.212.fits,HIP59496,HIP59496,HIP59496,Off,Off,Off,Off,2018-07-30T05:35:32.03,12:12:05.4, 58:55:35.0,33.45556,1477440,be87875e17b18cde6ea790c02df7dc7f
rbfy.215.fits,HIP67691,HIP67691,HIP67691,Off,Off,Off,Off,2018-07-30T05:58:58.65,13:52:00.7, 49:57:01.0,62.665154,1477440,83966573bc457fde198d3c193748f983
rbfy.219.fits,HIP67422,HIP67422,HIP67422,Off,Off,Off,Off,2018-07-30T06:29:23.09,13:49:03.4, 26:58:46.0,100.19221,1477440,b30e24918d0186b8cb39004553f92702
rbfy.225.fits,HIP97051,HIP97051,HIP97051,Off,Off,Off,Off,2018-07-30T07:16:45.57,19:43:25.5, 10:05:23.0,44.227833,1477440,5bfc776d4c6893c4887f9226adc341d8
rbfy.226.fits,HIP98416,HIP98416,HIP98416,Off,Off,Off,Off,2018-07-30T07:22:25.49,19:59:47.0, -9:57:35.0,198.6987,1477440,e8e3e364c64bde95bb2c04f99209c918
rbfy.232.fits,HIP97223,HIP97223,HIP97223,Off,Off,Off,Off,2018-07-30T08:26:53.07,19:45:35.5, 30:00:35.0,45.826664,1477440,f8503b07da7cc1c3ddd277648ffb3a32
rbfy.233.fits,HIP97223,HIP97223,HIP97223,Off,Off,Off,Off,2018-07-30T08:34:37.49,19:45:35.5, 30:00:35.0,58.038704,1477440,565d6c781105da286d305614b23e0ecb
rbfy.234.fits,HIP97223,HIP97223,HIP97223,Off,Off,Off,Off,2018-07-30T08:42:21.89,19:45:35.5, 30:00:35.0,60.55042,1477440,15be504c901c37c3eaf7fcd5681d26d8
rbfy.236.fits,HIP98204,HIP98204,HIP98204,Off,Off,Off,Off,2018-07-30T08:53:51.08,19:57:19.5,-12:34:12.0,34.76777,1477440,51d225314f6126f921bc7529bbce07a9
rbfz.182.fits,HIP59378,HIP59378,HIP59378,Off,Off,Off,Off,2018-07-31T05:47:29.18,12:10:56.8, 41:03:31.0,21.14338,1477440,9315f0b4e40e9dd047cb0240d1058a94
rbfz.183.fits,HIP67691,HIP67691,HIP67691,Off,Off,Off,Off,2018-07-31T05:55:41.49,13:52:00.7, 49:57:01.0,59.50281,1477440,a9c808b2683314df2a2919e37d287580
rbfz.184.fits,HIP67691,HIP67691,HIP67691,Off,Off,Off,Off,2018-07-31T06:03:25.91,13:52:00.7, 49:57:01.0,59.36172,1477440,1b2d2c6d26a43c6fd2cc45c1cd4582ed
rbfz.193.fits,HIP97051,HIP97051,HIP97051,Off,Off,Off,Off,2018-07-31T07:09:25.91,19:43:25.5, 10:05:23.0,42.57403,1477440,109985f62cf66ff493c44060e8a47dcc
rbfz.194.fits,HIP98416,HIP98416,HIP98416,Off,Off,Off,Off,2018-07-31T07:17:42.06,19:59:47.0, -9:57:35.0,178.54807,1477440,eb970977c39d17120fc1b3af07471aa9
rbfz.196.fits,HIP98416,HIP98416,HIP98416,Off,Off,Off,Off,2018-07-31T07:24:46.46,19:59:47.0, -9:57:35.0,104.71449,1477440,b363601b3df51721b1485fe8004e5a87
rbfz.199.fits,HIP98204,HIP98204,HIP98204,Off,Off,Off,Off,2018-07-31T07:55:21.08,19:57:19.5,-12:34:12.0,47.044666,1477440,70cb7267f78bd0607fc8671b0503ad94
rbfz.200.fits,HIP98204,HIP98204,HIP98204,Off,Off,Off,Off,2018-07-31T08:03:05.54,19:57:19.5,-12:34:12.0,47.882774,1477440,ab2a71888347ad502708a802a0524386
rbfz.203.fits,HIP97223,HIP97223,HIP97223,Off,Off,Off,Off,2018-07-31T08:26:54.49,19:45:35.5, 30:00:35.0,59.154034,1477440,39f96cef6a5626232a8959a4656ac099
rbfz.204.fits,HIP97223,HIP97223,HIP97223,Off,Off,Off,Off,2018-07-31T08:34:38.92,19:45:35.5, 30:00:35.0,61.56756,1477440,8f47876b77a712accfef124bc3571e01
rbga.202.fits,HIP60303,HIP60303,HIP60303,Off,Off,Off,Off,2018-08-02T04:29:13.16,12:21:54.3, 42:07:53.0,45.092842,1477440,27ca4063e7331c828cf6567f5b24a7e8
rbga.208.fits,HIP59496,HIP59496,HIP59496,Off,Off,Off,Off,2018-08-02T05:53:14.58,12:12:05.4, 58:55:35.0,35.880264,1477440,e61fb61e2921ed7c87c271275c5bd877
rbga.209.fits,HIP59496,HIP59496,HIP59496,Off,Off,Off,Off,2018-08-02T06:00:58.99,12:12:05.4, 58:55:35.0,33.42115,1477440,f9ede529c0b82de940d6e78a974ebf86
rbgi.191.fits,hip36357,hip36357,None,Off,Off,Off,Off,2018-08-15T12:59:26.61, 7:29:01.8, 31:59:37.8,184.69745,1477440,5c0b51c6a79d5b253e73fbc88e6ac05a
rbgj.210.fits,HIP107556,HIP107556,HIP107556,Off,Off,Off,Off,2018-08-18T06:58:21.76,21:47:02.7,-16:07:42.0,175.9069,1477440,8f440f7f64220bf01b7437d12ed9652c
rbgj.218.fits,HIP110640,HIP110640,HIP110640,Off,Off,Off,Off,2018-08-18T07:39:17.43,22:24:45.3, 22:33:03.0,73.26311,1477440,6d265ca5457d73f70f4b508c86041c13
rbgj.220.fits,HIP110640,HIP110640,HIP110640,Off,Off,Off,Off,2018-08-18T07:54:46.11,22:24:45.3, 22:33:03.0,75.18176,1477440,c8f5c26df312ef443a3c86c067af196c
rbgj.221.fits,HIP110750,HIP110750,HIP110750,Off,Off,Off,Off,2018-08-18T08:00:12.86,22:26:13.7,-19:11:18.0,34.03955,1477440,fce4691f49a74228d3e00808b2b487cd
rbgm.224.fits,HIP111313,HIP111313,HIP111313,Off,Off,Off,Off,2018-08-26T08:23:36.00,22:33:02.8,  9:22:42.0,46.07462,1477440,b2fdb52619e9b6bdee4653f17663958d
rbgm.261.fits,hip36357,hip36357,None,Off,Off,Off,Off,2018-08-26T12:20:39.47, 7:29:01.8, 31:59:37.8,171.01811,1477440,1e4d17888863af6ad5c7d160f6d120d6
rbgp.246.fits,HIP111170,HIP111170,HIP111170,Off,Off,Off,Off,2018-08-29T08:21:41.62,22:31:18.4, -6:33:20.0,154.0889,1477440,043e405edd31710e411645ff4bcc0104
rbgr.271.fits,hip36357,hip36357,None,Off,Off,Off,Off,2018-09-07T11:30:33.99, 7:29:01.8, 31:59:37.8,172.89842,1477440,1adeffac9ee69cf060a29bd10a24538a
rbgs.241.fits,HIP109527,HIP109527,HIP109527,Off,Off,Off,Off,2018-09-08T06:48:42.98,22:11:11.9, 36:15:18.0,147.39612,1477440,c8ade495d44c5ca25f5533374c809d76
rbgs.242.fits,HIP109527,HIP109527,HIP109527,Off,Off,Off,Off,2018-09-08T06:57:00.92,22:11:11.9, 36:15:18.0,154.60841,1477440,e4153d177b30bdd320e1383408bc4d13
rbgs.243.fits,222143,HIP109527,HIP109527,Off,Off,Off,Off,2018-09-08T07:04:53.92,23:37:58.5, 46:11:58.0,145.80148,1477440,3cd1a875eab37eb2333df69f3fc72dc2
rbgw.194.fits,HIP113944,HIP113944,HIP113944,Off,Off,Off,Off,2018-09-15T04:13:28.46,23:04:31.0, 66:45:50.0,13.190372,1477440,b6b9c74b63cb6d9a348b96742c2245cd
rbgw.221.fits,GJ873,GJ873,None,Off,Off,Off,Off,2018-09-15T06:47:13.58,22:46:48.6, 44:19:54.0,24.958233,1477440,e7fdf5c62aae7a235cae02df059b1a3c
rbgw.222.fits,GJ873,GJ873,None,Off,Off,Off,Off,2018-09-15T06:54:57.95,22:46:48.6, 44:19:54.0,27.46818,1477440,a359f11df817100421582f184fdbd27e
rbgw.225.fits,HIP114971,HIP114971,HIP114971,Off,Off,Off,Off,2018-09-15T07:08:41.41,23:17:10.7,  3:16:56.0,137.53632,1477440,694dd540b165e36b65eb7ecc159d2274
rbgw.226.fits,HIP114971,HIP114971,HIP114971,Off,Off,Off,Off,2018-09-15T07:09:40.87,23:17:10.7,  3:16:56.0,137.79926,1477440,64384676cff6af12692994d9ba76c49c
rbgw.228.fits,HIP113963,HIP113963,HIP113963,Off,Off,Off,Off,2018-09-15T07:11:50.33,23:04:45.7, 15:12:18.0,142.05487,1477440,46a2eb8d7c21f8de05789c4bbff9c7ef
rbgw.229.fits,HIP113963,HIP113963,HIP113963,Off,Off,Off,Off,2018-09-15T07:12:40.40,23:04:45.7, 15:12:18.0,139.3228,1477440,89780047dbbcaa0d7431f27bae9a5fc9
rbgw.230.fits,HIP113963,HIP113963,HIP113963,Off,Off,Off,Off,2018-09-15T07:13:30.76,23:04:45.7, 15:12:18.0,141.46928,1477440,559bf71c6d979963cd92c6c901f12a2e
rbgw.231.fits,HIP115738,HIP115738,HIP115738,Off,Off,Off,Off,2018-09-15T07:15:10.75,23:26:56.0,  1:15:18.0,117.50689,1477440,4db5c160b76487f30d7a7dbcfa40906d
rbgw.233.fits,HIP115738,HIP115738,HIP115738,Off,Off,Off,Off,2018-09-15T07:18:03.92,23:26:56.0,  1:15:18.0,117.05864,1477440,37d7f8c42e476785e2facf21254ce37f
rbgw.234.fits,HIP114233,HIP114233,HIP114233,Off,Off,Off,Off,2018-09-15T07:25:54.84,23:08:07.4,  3:19:48.0,25.740936,1477440,ea9017cf0b4ed331e6ff96368a6bd5dd
rbgw.235.fits,HIP114233,HIP114233,HIP114233,Off,Off,Off,Off,2018-09-15T07:33:39.23,23:08:07.4,  3:19:48.0,26.57412,1477440,d373b4a721ccc745fda98b40eb9a6007
rbgw.237.fits,HIP117946,HIP117946,HIP117946,Off,Off,Off,Off,2018-09-15T07:49:23.52,23:55:26.8, 22:11:33.0,72.24466,1477440,c96477ec94890fdeef9e37c584837828
rbgw.238.fits,HIP117946,HIP117946,HIP117946,Off,Off,Off,Off,2018-09-15T07:57:07.88,23:55:26.8, 22:11:33.0,69.108154,1477440,85ad28477f5ec408dc75a10d19ddb007
rbgw.239.fits,HIP117946,HIP117946,HIP117946,Off,Off,Off,Off,2018-09-15T08:04:52.35,23:55:26.8, 22:11:33.0,70.00015,1477440,387e7ee502bbb4b742ef5556eef3a2bd
rbgw.240.fits,HIP116495,HIP116495,HIP116495,Off,Off,Off,Off,2018-09-15T08:08:50.82,23:36:23.1,  2:06:09.0,119.19935,1477440,67648edfb353759210a094b00f74a730
rbgw.241.fits,HIP116495,HIP116495,HIP116495,Off,Off,Off,Off,2018-09-15T08:10:30.42,23:36:23.1,  2:06:09.0,92.81458,1477440,4d69e8dbee807e4326415eef0719c35c
rbgw.244.fits,HIP116758,HIP116758,HIP116758,Off,Off,Off,Off,2018-09-15T08:17:35.04,23:39:47.1,-14:13:20.0,106.48443,1477440,370c0170f63235f2ab868e8d9cc4c4b0
rbgw.247.fits,HIP115142,HIP115142,HIP115142,Off,Off,Off,Off,2018-09-15T08:23:06.54,23:19:24.1, -5:07:28.0,112.973335,1477440,de6393e76a2c631c5a1624860ea627f4
rbgw.248.fits,HIP115142,HIP115142,HIP115142,Off,Off,Off,Off,2018-09-15T08:24:49.75,23:19:24.1, -5:07:28.0,97.848915,1477440,7c5564a77f88e3cc837a71a5a945886c
rbgw.254.fits,HIP116584,HIP116584,HIP116584,Off,Off,Off,Off,2018-09-15T08:38:06.31,23:37:34.0, 46:27:22.0,168.53548,1477440,1e156ad96709f4b6b6efe40244185f7e
rbgw.255.fits,HIP116584,HIP116584,HIP116584,Off,Off,Off,Off,2018-09-15T08:39:09.33,23:37:34.0, 46:27:22.0,166.09897,1477440,fb6864b134919eaab457090e3595c84b
rbgw.262.fits,HIP118310,HIP118310,HIP118310,Off,Off,Off,Off,2018-09-15T10:06:34.81,23:59:47.7,  6:39:48.0,58.548454,1477440,c5a36f96d8a495e4299dbda6e589e0c7
rbgw.263.fits,HIP118310,HIP118310,HIP118310,Off,Off,Off,Off,2018-09-15T10:11:20.47,23:59:47.7,  6:39:48.0,28.026196,1477440,749f36b9e87fc2b9525c4747ef3df452
rbgx.235.fits,HIP113409,HIP113409,HIP113409,Off,Off,Off,Off,2018-09-17T07:16:05.20,22:58:06.3,-13:38:38.0,41.278667,1477440,b1747dd890faf5686d0199075f11d22f
rbgx.236.fits,HIP113409,HIP113409,HIP113409,Off,Off,Off,Off,2018-09-17T07:23:49.55,22:58:06.3,-13:38:38.0,41.007164,1477440,b1481a4801b2d028103d219079a081aa
rbgx.242.fits,HIP117410,HIP117410,HIP117410,Off,Off,Off,Off,2018-09-17T08:12:37.17,23:48:25.9,-12:59:14.0,50.230465,1477440,7c0a0ff70b974a9d9b71434eb8e9d497
rbgx.243.fits,GJ905,GJ905,None,Off,Off,Off,Off,2018-09-17T08:22:34.46,23:41:54.8, 44:10:04.0,12.041413,1477440,ee072593acac78fea52daafbc77223de
rbgx.244.fits,GJ905,GJ905,None,Off,Off,Off,Off,2018-09-17T08:30:18.77,23:41:54.8, 44:10:04.0,12.072954,1477440,68e0362c4c18378fcf06da81cf5148a5
rbgx.245.fits,GJ905,GJ905,None,Off,Off,Off,Off,2018-09-17T08:38:03.15,23:41:54.8, 44:10:04.0,12.00798,1477440,159486900b868336a1f6fb4bfda995a1
rbgy.236.fits,HIP113718,HIP113718,HIP113718,Off,Off,Off,Off,2018-09-18T06:39:34.87,23:01:51.9, -3:50:58.0,137.18814,1477440,c537583e16ab77f58453f8940f6493f0
rbgy.237.fits,HIP113718,HIP113718,HIP113718,Off,Off,Off,Off,2018-09-18T06:47:19.17,23:01:51.9, -3:50:58.0,137.32658,1477440,8e2d6bf8d782de6188480ea5574d7d96
rbgy.243.fits,HIP117779,HIP117779,HIP117779,Off,Off,Off,Off,2018-09-18T07:34:27.70,23:53:08.5, 29:01:05.0,51.958115,1477440,70a043a6b1ed06593b6170a8974fe2ae
rbgy.244.fits,HIP117779,HIP117779,HIP117779,Off,Off,Off,Off,2018-09-18T07:42:12.06,23:53:08.5, 29:01:05.0,53.04929,1477440,d2bde632286c3029e2e3146351b08aff
rbgy.245.fits,HIP116936,HIP116936,HIP116936,Off,Off,Off,Off,2018-09-18T07:50:21.23,23:42:10.4, -2:34:40.0,38.319798,1477440,6d1c585d9ba8fe9c318339e05c90b656
rbgy.247.fits,HIP116936,HIP116936,HIP116936,Off,Off,Off,Off,2018-09-18T08:05:49.95,23:42:10.4, -2:34:40.0,36.722237,1477440,89d3b6035aec75276c5a8da5de667920
rbgy.294.fits,hip44072,hip44072,None,Off,Off,Off,Off,2018-09-18T13:23:54.30, 8:58:38.2, 20:32:48.3,109.48886,1477440,3ab85e3ec4cbe0b9a26644a9b6581877
rbgz.205.fits,HIP112774,HIP112774,HIP112774,Off,Off,Off,Off,2018-09-20T05:53:54.08,22:50:19.3, -7:05:22.0,37.07664,1477440,2c47d03db43270210dd99d0f3d8f3ae2
