name,HIP_name,Simbad_resolvable_name,filenames,SNR,iodine_flag,failure_code,failure_message,iso_fail_flag,warnings,Teff_bounds_flag,R_bounds_flag,Teff,u_Teff,Teff_detrended,u_Teff_detrended,iso_Teff,iso_up_Teff,iso_um_Teff,radius,u_radius,radius_detrended,u_radius_detrended,iso_radius,iso_up_radius,iso_um_radius,feh,u_feh,feh_detrended,u_feh_detrended,iso_feh,iso_up_feh,iso_um_feh,logg,u_logg,logg_detrended,u_logg_detrended,iso_logg,iso_up_logg,iso_um_logg,mass,u_mass,mass_detrended,u_mass_detrended,iso_mass,iso_up_mass,iso_um_mass,age,u_age,age_detrended,u_age_detrended,iso_age,iso_up_age,iso_um_age,best_mean_chi_squared,timestamp
HIP96441,HIP96441,HIP96441,"['rcoh.500.fits', 'rcoh.501.fits', 'rcoh.502.fits', 'rcoh.503.fits', 'rcoh.504.fits']",379.897813408833,0,0,No failure,False,[],1,0,6213.483,125.8,6222.442,125.8,6207.327,114.083,107.985,1.506,0.34,1.392,0.34,1.517,0.144,0.13,-0.208,0.09,-0.186,0.09,-0.182,0.082,0.085,4.144,0.09,4.144,0.09,4.129,0.064,0.064,1.137,0.6,1.137,0.6,1.168,0.07,0.08,9.65,0.23,9.645,0.23,3.811,1.498,0.814,1.81,04Nov2021-22:37:00
HIP96895,HIP96895,HIP96895,"['rbze.683.fits', 'rbze.682.fits', 'rbze.684.fits']",232.19911015723665,0,0,No failure,False,[],0,0,5598.108,125.8,5607.067,125.8,5577.192,116.222,114.885,1.512,0.34,1.396,0.34,1.311,0.033,0.035,0.044,0.09,0.021,0.09,0.028,0.066,0.106,4.106,0.09,4.106,0.09,4.175,0.035,0.033,1.006,0.6,1.006,0.6,0.944,0.05,0.045,9.93,0.23,9.934,0.23,11.965,2.435,2.413,1.93,04Nov2021-22:50:52
HIP97051,HIP97051,HIP97051,"['rbfy.223.fits', 'rbfy.224.fits', 'rbfy.225.fits']",74.50059765057573,0,0,No failure,False,[],0,0,4210.69,71.5,4219.648,71.5,4257.898,59.348,59.4,0.657,0.07,0.657,0.07,0.607,0.019,0.019,-0.134,0.09,-0.125,0.09,-0.119,0.075,0.073,4.668,0.09,4.668,0.09,4.66,0.021,0.022,0.649,0.6,0.649,0.6,0.619,0.02,0.019,9.61,0.23,9.611,0.23,9.705,6.57,6.413,4.72,04Nov2021-23:05:26
HIP9716,HIP9716,HIP9716,"['rcbg.505.fits', 'rcbg.506.fits', 'rcbg.507.fits']",251.69694000796872,0,0,No failure,False,[],0,0,5349.637,125.8,5358.596,125.8,5345.158,99.833,104.845,0.835,0.07,0.835,0.07,0.843,0.015,0.014,0.067,0.09,0.04,0.09,0.023,0.084,0.083,4.533,0.09,4.533,0.09,4.534,0.021,0.027,0.897,0.6,0.897,0.6,0.887,0.033,0.038,9.51,0.23,9.515,0.23,3.775,3.639,2.44,1.93,04Nov2021-23:19:36
HIP97222,HIP97222,HIP97222,"['raxs.250.fits', 'raxs.251.fits', 'raxs.252.fits']",172.08294381135292,0,0,No failure,True,['Failed to find Gaia name in Simbad; cannot run isochrone analysis.'],0,0,4756.873,125.8,4765.832,125.8,5239.78,21.913,29.721,0.76,0.07,0.76,0.07,1.141,0.024,0.023,-0.062,0.09,-0.066,0.09,0.128,0.06,0.008,4.53,0.09,4.53,0.09,4.255,0.017,0.018,0.764,0.6,0.764,0.6,0.859,0.012,0.011,10.01,0.23,10.015,0.23,19.227,0.341,0.677,2.72,04Nov2021-23:32:36
HIP97223,HIP97223,HIP97223,"['rbfz.202.fits', 'rbfz.203.fits', 'rbfz.204.fits']",103.84514298080158,0,0,No failure,False,[],0,0,4277.198,71.5,4286.157,71.5,4376.626,55.105,53.246,0.679,0.07,0.679,0.07,0.641,0.02,0.02,-0.08,0.09,-0.081,0.09,-0.078,0.085,0.078,4.657,0.09,4.657,0.09,4.637,0.022,0.024,0.673,0.6,0.673,0.6,0.655,0.022,0.021,9.63,0.23,9.63,0.23,8.751,6.833,5.923,4.13,04Nov2021-23:45:49
HIP9724,HIP9724,HIP9724,['rasp.249.fits'],42.37419411222066,0,0,No failure,False,[],0,3,3516.695,71.5,3525.654,71.5,3664.389,42.346,41.907,0.447,0.07,0.447,0.07,0.47,0.01,0.011,0.07,0.09,0.042,0.09,0.154,0.069,0.065,4.792,0.09,4.792,0.09,4.755,0.01,0.009,0.446,0.6,0.446,0.6,0.462,0.011,0.011,9.69,0.23,9.687,0.23,12.093,5.365,6.906,6.77,05Nov2021-00:01:53
HIP9727,HIP9727,HIP9727,"['rbdl.222.fits', 'rbdl.223.fits', 'rbdl.224.fits']",261.1421745937689,0,0,No failure,False,[],1,0,6656.826,125.8,6665.784,125.8,6681.462,120.28,115.842,1.855,0.34,1.608,0.34,2.145,0.079,0.074,-0.16,0.09,-0.147,0.09,-0.141,0.102,0.066,4.057,0.09,4.057,0.09,3.937,0.031,0.029,1.392,0.6,1.392,0.6,1.471,0.053,0.055,9.37,0.23,9.368,0.23,1.816,0.265,0.204,3.37,05Nov2021-00:18:30
HIP97295,HIP97295,HIP97295,"['rcas.093.fits', 'rcas.094.fits', 'rcas.095.fits']",178.05392222231444,0,0,No failure,False,[],0,0,6192.502,125.8,6201.46,125.8,6182.131,112.458,105.119,1.605,0.34,1.457,0.34,1.592,0.048,0.046,-0.148,0.09,-0.137,0.09,-0.154,0.108,0.084,4.112,0.09,4.112,0.09,4.109,0.03,0.033,1.193,0.6,1.193,0.6,1.203,0.047,0.075,9.58,0.23,9.579,0.23,3.681,1.427,0.665,0.8,05Nov2021-00:35:19
HIP974,HIP974,HIP974,['rast.213.fits'],149.24652555629226,0,0,No failure,False,[],0,0,4780.028,125.8,4788.987,125.8,4927.146,89.324,79.636,0.772,0.07,0.772,0.07,0.753,0.028,0.027,0.018,0.09,-0.001,0.09,-0.025,0.092,0.086,4.532,0.09,4.532,0.09,4.576,0.028,0.037,0.78,0.6,0.78,0.6,0.783,0.031,0.033,10.01,0.23,10.007,0.23,5.75,6.276,4.004,3.38,05Nov2021-00:49:11
HIP97649,HIP97649,HIP97649,"['rzev.780.fits', 'rzev.776.fits', 'rzev.777.fits', 'rzev.778.fits', 'rzev.779.fits']",450.6516679002198,0,0,No failure,True,['Failed to find Gaia name in Simbad; cannot run isochrone analysis.'],0,0,6683.459,125.8,6692.418,125.8,0.0,0.0,0.0,1.741,0.34,1.542,0.34,0.0,0.0,0.0,-0.201,0.09,-0.181,0.09,0.0,0.0,0.0,4.091,0.09,4.091,0.09,0.0,0.0,0.0,1.351,0.6,1.351,0.6,0.0,0.0,0.0,9.39,0.23,9.386,0.23,0.0,0.0,0.0,4.98,05Nov2021-01:05:52
HIP97650,HIP97650,HIP97650,"['rcai.093.fits', 'rcai.094.fits', 'rcai.095.fits']",290.4653106305252,0,0,No failure,False,[],1,0,6612.394,125.8,6621.353,125.8,6572.383,136.396,112.74,1.973,0.34,1.671,0.34,1.543,0.039,0.042,-0.109,0.09,-0.105,0.09,-0.118,0.102,0.095,4.02,0.09,4.02,0.09,4.171,0.026,0.025,1.434,0.6,1.434,0.6,1.299,0.031,0.032,9.35,0.23,9.355,0.23,2.099,0.41,0.376,11.21,05Nov2021-01:21:26
HIP97675,HIP97675,HIP97675,"['rbfw.316.fits', 'rbfw.314.fits', 'rbfw.315.fits']",299.8374885354565,0,0,No failure,False,[],0,0,5998.806,125.8,6007.764,125.8,5980.947,115.874,109.129,1.481,0.34,1.375,0.34,1.436,0.13,0.12,0.136,0.09,0.097,0.09,0.089,0.073,0.075,4.184,0.09,4.184,0.09,4.18,0.062,0.062,1.184,0.6,1.184,0.6,1.175,0.07,0.076,9.58,0.23,9.581,0.23,4.154,1.712,1.014,1.36,05Nov2021-01:39:15
HIP98036,HIP98036,HIP98036,['rany.300.fits'],157.2803248532298,0,0,No failure,False,[],0,0,5114.403,125.8,5123.362,125.8,5029.404,97.411,87.881,3.043,0.34,3.043,0.34,3.122,0.278,0.256,-0.031,0.09,-0.041,0.09,-0.078,0.102,0.065,3.511,0.09,3.511,0.09,3.535,0.063,0.068,1.008,0.6,1.008,0.6,1.252,0.143,0.165,9.97,0.23,9.969,0.23,3.852,2.689,1.22,3.2,05Nov2021-01:55:04
HIP98204,HIP98204,HIP98204,"['rbfz.201.fits', 'rbfz.199.fits', 'rbfz.200.fits']",82.62623657593952,0,0,No failure,False,['Gaia returned Nan parallax'],0,3,4138.682,71.5,4147.64,71.5,4078.773,66.994,74.678,0.65,0.07,0.65,0.07,0.554,0.033,0.03,-0.09,0.09,-0.09,0.09,-0.17,0.087,0.082,4.66,0.09,4.66,0.09,4.692,0.026,0.028,0.649,0.6,0.649,0.6,0.556,0.032,0.028,9.78,0.23,9.785,0.23,7.102,7.581,5.233,5.58,05Nov2021-02:11:20
HIP98416,HIP98416,HIP98416,"['rbfy.228.fits', 'rbfy.227.fits', 'rbfy.226.fits']",349.69190960133034,0,0,No failure,False,[],0,0,5782.673,125.8,5791.631,125.8,5871.338,113.759,115.459,1.092,0.34,1.085,0.34,1.249,0.034,0.034,-0.123,0.09,-0.117,0.09,-0.081,0.068,0.109,4.382,0.09,4.382,0.09,4.243,0.033,0.033,0.984,0.6,0.984,0.6,1.003,0.057,0.054,9.56,0.23,9.559,0.23,7.492,2.313,2.033,2.07,05Nov2021-02:27:35
HIP98677,HIP98677,HIP98677,"['rbyi.494.fits', 'rbyi.495.fits', 'rbyi.496.fits']",184.2510971388637,0,0,No failure,False,[],0,0,5320.662,125.8,5329.62,125.8,5392.359,104.093,96.113,0.803,0.07,0.803,0.07,0.791,0.015,0.015,-0.35,0.09,-0.303,0.09,-0.31,0.085,0.085,4.531,0.09,4.531,0.09,4.538,0.03,0.031,0.797,0.6,0.797,0.6,0.794,0.038,0.04,9.9,0.23,9.896,0.23,7.278,5.096,4.021,1.75,05Nov2021-02:42:29
HIP98698,HIP98698,HIP98698,"['rbyi.526.fits', 'rbyi.528.fits', 'rbyi.527.fits']",238.41696340130667,0,0,No failure,False,[],0,0,4461.68,71.5,4470.639,71.5,4578.234,57.945,54.636,0.732,0.07,0.732,0.07,0.717,0.023,0.021,0.112,0.09,0.077,0.09,0.106,0.084,0.082,4.605,0.09,4.605,0.09,4.589,0.027,0.029,0.729,0.6,0.729,0.6,0.735,0.026,0.025,9.7,0.23,9.705,0.23,9.219,6.468,5.996,3.91,05Nov2021-02:55:29
HIP98767,HIP98767,HIP98767,"['rbyi.525.fits', 'rbyi.524.fits', 'rbyi.523.fits']",201.7194313989266,0,0,No failure,False,[],0,0,5450.114,125.8,5459.073,125.8,5416.749,113.444,106.984,1.51,0.34,1.395,0.34,1.179,0.033,0.033,0.241,0.09,0.183,0.09,0.158,0.097,0.079,4.117,0.09,4.117,0.09,4.258,0.036,0.034,1.022,0.6,1.022,0.6,0.926,0.048,0.042,9.96,0.23,9.96,0.23,13.527,3.108,3.152,2.17,05Nov2021-03:10:01
HIP98792,HIP98792,HIP98792,"['rbyi.520.fits', 'rbyi.521.fits', 'rbyi.522.fits']",225.52213721716987,0,0,No failure,False,[],0,0,5028.997,125.8,5037.956,125.8,5073.051,95.843,91.806,0.706,0.07,0.706,0.07,0.719,0.03,0.027,-0.424,0.09,-0.364,0.09,-0.355,0.085,0.085,4.536,0.09,4.536,0.09,4.572,0.037,0.034,0.714,0.6,0.714,0.6,0.713,0.032,0.028,9.98,0.23,9.977,0.23,11.595,5.373,6.334,2.39,05Nov2021-03:25:36
HIP98828,HIP98828,HIP98828,"['rbam.195.fits', 'rbam.196.fits', 'rbam.194.fits']",210.7310795554965,0,0,No failure,False,[],0,0,5018.739,125.8,5027.698,125.8,5068.911,85.21,79.588,0.807,0.07,0.807,0.07,0.808,0.014,0.013,0.179,0.09,0.132,0.09,0.115,0.081,0.085,4.5,0.09,4.5,0.09,4.552,0.021,0.026,0.838,0.6,0.838,0.6,0.85,0.031,0.035,9.86,0.23,9.864,0.23,4.831,4.472,3.088,2.91,05Nov2021-03:39:58
HIP9884,HIP9884,HIP9884,"['rcbh.709.fits', 'rcbh.710.fits', 'rcbh.711.fits']",315.89620773681344,0,0,No failure,True,['Failed to find Gaia name in Simbad; cannot run isochrone analysis.'],0,0,4820.215,125.8,4829.173,125.8,4912.475,56.702,42.082,5.392,0.34,5.392,0.34,11.68,0.171,0.246,0.161,0.09,0.117,0.09,0.158,0.056,0.106,3.079,0.09,3.079,0.09,2.731,0.016,0.008,1.297,0.6,1.297,0.6,2.7,0.047,0.067,9.69,0.23,9.689,0.23,0.492,0.061,0.035,5.69,05Nov2021-03:54:31
HIP98906,HIP98906,HIP98906,"['rbbw.203.fits', 'rbbw.204.fits', 'rbbw.205.fits']",29.197114786239077,0,0,No failure,False,[],0,3,3904.242,71.5,3913.201,71.5,3692.125,33.994,28.649,0.551,0.07,0.551,0.07,0.305,0.007,0.006,-0.128,0.09,-0.121,0.09,-0.322,0.076,0.06,4.738,0.09,4.738,0.09,4.921,0.007,0.008,0.524,0.6,0.524,0.6,0.283,0.007,0.007,9.63,0.23,9.633,0.23,6.726,8.378,5.038,30.87,05Nov2021-04:10:48
HIP98921,HIP98921,HIP98921,"['rbyi.518.fits', 'rbyi.517.fits', 'rbyi.519.fits']",369.5924751077192,0,0,No failure,False,[],0,0,5680.22,125.8,5689.179,125.8,5783.795,95.849,96.876,1.209,0.34,1.177,0.34,1.022,0.019,0.018,0.102,0.09,0.068,0.09,0.063,0.083,0.091,4.282,0.09,4.282,0.09,4.424,0.027,0.03,1.003,0.6,1.003,0.6,1.016,0.047,0.048,9.88,0.23,9.877,0.23,3.642,2.573,1.999,1.44,05Nov2021-04:25:57
HIP99031,HIP99031,HIP99031,['raoy.265.fits'],196.14314865838415,0,0,No failure,False,[],0,0,5034.829,125.8,5043.787,125.8,4942.947,88.751,86.869,3.373,0.34,3.373,0.34,3.182,0.363,0.32,0.09,0.09,0.059,0.09,0.027,0.097,0.098,3.47,0.09,3.47,0.09,3.505,0.074,0.075,1.183,0.6,1.183,0.6,1.224,0.173,0.188,9.8,0.23,9.796,0.23,4.56,3.924,1.745,3.2,05Nov2021-04:40:02
HIP99316,HIP99316,HIP99316,['raqb.230.fits'],198.05390581701488,0,0,No failure,True,"['Failed to find Gaia name in Simbad; cannot run isochrone analysis.', 'Failed to find 2MASS name in Simbad; cannot run isochrone analysis.']",0,0,5257.942,125.8,5266.901,125.8,5657.622,62.155,67.547,0.887,0.07,0.887,0.07,1.382,0.019,0.014,-0.087,0.09,-0.087,0.09,0.071,0.111,0.042,4.508,0.09,4.508,0.09,4.157,0.012,0.007,0.859,0.6,0.859,0.6,1.006,0.03,0.024,9.61,0.23,9.612,0.23,9.78,0.843,0.981,2.1,05Nov2021-04:55:01
HIP99452,HIP99452,HIP99452,"['rbam.208.fits', 'rbam.209.fits', 'rbam.210.fits']",242.1742032640192,0,0,No failure,False,[],0,0,5131.696,125.8,5140.654,125.8,5229.299,98.663,86.578,0.799,0.07,0.799,0.07,0.835,0.016,0.015,-0.059,0.09,-0.064,0.09,-0.054,0.086,0.087,4.532,0.09,4.532,0.09,4.51,0.03,0.03,0.825,0.6,0.825,0.6,0.828,0.038,0.039,9.77,0.23,9.766,0.23,8.513,4.739,4.088,3.36,05Nov2021-05:10:01
HIP99572,HIP99572,HIP99572,"['rasz.186.fits', 'rasz.191.fits']",241.7309850652684,0,0,No failure,False,[],0,0,6176.46,125.8,6185.419,125.8,6319.297,120.659,118.881,1.499,0.34,1.387,0.34,1.475,0.028,0.025,-0.236,0.09,-0.21,0.09,-0.186,0.093,0.084,4.144,0.09,4.144,0.09,4.178,0.021,0.025,1.116,0.6,1.116,0.6,1.205,0.039,0.054,9.68,0.23,9.676,0.23,3.074,0.895,0.566,0.56,05Nov2021-05:25:13
HIP99655,HIP99655,HIP99655,"['rayr.227.fits', 'rayr.229.fits', 'rayr.228.fits']",222.4986745044788,0,0,No failure,False,[],1,0,6689.429,125.8,6698.388,125.8,6712.877,122.449,117.594,1.721,0.34,1.53,0.34,2.057,0.221,0.201,-0.209,0.09,-0.187,0.09,-0.168,0.081,0.084,4.097,0.09,4.097,0.09,3.955,0.073,0.069,1.344,0.6,1.344,0.6,1.437,0.091,0.08,9.39,0.23,9.389,0.23,1.861,0.328,0.262,5.71,05Nov2021-05:41:18
HIP99742,HIP99742,HIP99742,"['rbam.206.fits', 'rbam.207.fits', 'rbam.205.fits']",210.38323360113264,0,0,No failure,False,[],1,3,6688.879,125.8,6697.837,125.8,6730.665,119.864,106.878,1.725,0.34,1.532,0.34,2.237,0.058,0.054,-0.208,0.09,-0.187,0.09,-0.148,0.064,0.096,4.096,0.09,4.096,0.09,3.911,0.023,0.024,1.345,0.6,1.345,0.6,1.498,0.05,0.047,9.39,0.23,9.388,0.23,1.728,0.212,0.175,5.92,05Nov2021-05:57:16
HIP99764,HIP99764,HIP99764,['ratc.194.fits'],64.25089295950485,0,0,No failure,False,[],0,0,3993.514,71.5,4002.472,71.5,4108.43,36.055,52.468,0.598,0.07,0.598,0.07,0.566,0.018,0.024,-0.277,0.09,-0.244,0.09,-0.18,0.083,0.08,4.7,0.09,4.7,0.09,4.681,0.03,0.016,0.601,0.6,0.601,0.6,0.569,0.014,0.016,9.69,0.23,9.692,0.23,12.725,4.988,7.11,5.33,05Nov2021-06:13:10
HIP99770,HIP99770,HIP99770,"['rayr.231.fits', 'rayr.233.fits', 'rayr.232.fits']",197.970413617714,0,0,No failure,False,[],1,0,6677.84,125.8,6686.798,125.8,6704.697,120.122,114.043,1.773,0.34,1.561,0.34,2.223,0.059,0.06,-0.19,0.09,-0.172,0.09,-0.144,0.065,0.094,4.082,0.09,4.082,0.09,3.914,0.025,0.024,1.363,0.6,1.363,0.6,1.491,0.051,0.048,9.38,0.23,9.38,0.23,1.76,0.235,0.178,6.45,05Nov2021-06:29:14
HIP99880,HIP99880,HIP99880,['rasz.196.fits'],70.62175393535797,0,0,No failure,True,['Failed to acquire 2MASS photometry; cannot run isochrone analysis.'],0,0,4086.383,71.5,4095.342,71.5,,0.0,0.0,0.683,0.07,0.683,0.07,,0.0,0.0,0.202,0.09,0.151,0.09,,0.0,0.0,4.657,0.09,4.657,0.09,,0.0,0.0,0.688,0.6,0.688,0.6,,0.0,0.0,9.68,0.23,9.681,0.23,,0.0,0.0,5.31,05Nov2021-06:46:21
KIC3542116,None,KIC3542116,"['rawn.221.fits', 'rawn.222.fits']",32.784087168319346,0,0,No failure,False,[],1,0,6555.489,125.8,6564.448,125.8,6623.757,112.822,96.169,2.264,0.34,2.264,0.34,1.477,0.027,0.028,-0.018,0.09,-0.031,0.09,-0.024,0.077,0.093,3.939,0.09,3.939,0.09,4.218,0.018,0.02,1.533,0.6,1.533,0.6,1.315,0.037,0.031,9.3,0.23,9.302,0.23,1.662,0.35,0.371,8.94,05Nov2021-07:01:31
KIC8462852,None,KIC8462852,"['raxo.238.fits', 'raxo.240.fits', 'raxo.241.fits', 'raxo.239.fits']",75.90629342063394,0,0,No failure,False,[],0,0,6615.103,125.8,6624.062,125.8,6620.7,122.5,110.244,1.884,0.34,1.624,0.34,1.536,0.032,0.032,-0.14,0.09,-0.131,0.09,-0.135,0.103,0.092,4.049,0.09,4.049,0.09,4.177,0.02,0.022,1.396,0.6,1.396,0.6,1.3,0.031,0.03,9.37,0.23,9.371,0.23,2.026,0.362,0.331,8.47,05Nov2021-07:16:30
LHS292,None,LHS292,"['rawb.237.fits', 'rawb.238.fits', 'rawb.239.fits']",6.080763325128994,0,0,No failure,False,[],0,3,5539.374,125.8,5548.332,125.8,0.0,0.0,0.0,1.426,0.34,1.337,0.34,0.0,0.0,0.0,-0.039,0.09,-0.047,0.09,0.0,0.0,0.0,4.28,0.09,4.28,0.09,0.0,0.0,0.0,1.076,0.6,1.076,0.6,0.0,0.0,0.0,9.55,0.23,9.546,0.23,0.0,0.0,0.0,1038745.93,05Nov2021-07:31:34
NGC4318,None,NGC4318,"['rbzb.085.fits', 'rbzb.086.fits', 'rbzb.087.fits']",6.618789249300189,0,0,No failure,True,"['Failed to find Gaia name in Simbad; cannot run isochrone analysis.', 'Failed to find 2MASS name in Simbad; cannot run isochrone analysis.']",0,3,5737.126,125.8,5746.084,125.8,0.0,0.0,0.0,2.317,0.34,2.317,0.34,0.0,0.0,0.0,-0.052,0.09,-0.058,0.09,0.0,0.0,0.0,3.991,0.09,3.991,0.09,0.0,0.0,0.0,1.177,0.6,1.177,0.6,0.0,0.0,0.0,9.61,0.23,9.611,0.23,0.0,0.0,0.0,13822.31,05Nov2021-07:46:25
NGC5322,None,NGC5322,"['rbzb.088.fits', 'rbzb.089.fits', 'rbzb.090.fits']",11.782172574213233,0,0,No failure,True,['Failed to find Gaia name in Simbad; cannot run isochrone analysis.'],0,3,6523.997,125.8,6532.956,125.8,0.0,0.0,0.0,2.024,0.34,2.024,0.34,0.0,0.0,0.0,-0.053,0.09,-0.059,0.09,0.0,0.0,0.0,3.998,0.09,3.998,0.09,0.0,0.0,0.0,1.452,0.6,1.452,0.6,0.0,0.0,0.0,9.37,0.23,9.367,0.23,0.0,0.0,0.0,3412.14,05Nov2021-08:02:13
NGC6720,None,NGC6720,"['rcbe.083.fits', 'rcbe.084.fits', 'rcbe.085.fits']",6.7029996139963615,0,0,No failure,True,['Failed to find 2MASS name in Simbad; cannot run isochrone analysis.'],1,3,4833.265,125.8,4842.223,125.8,0.0,0.0,0.0,1.458,0.34,1.359,0.34,0.0,0.0,0.0,-0.045,0.09,-0.052,0.09,0.0,0.0,0.0,4.335,0.09,4.335,0.09,0.0,0.0,0.0,0.925,0.6,0.925,0.6,0.0,0.0,0.0,9.65,0.23,9.652,0.23,0.0,0.0,0.0,163786.74,05Nov2021-08:18:14
NGC_7654_756,None,NGC_7654_756,['rbqq.296.fits'],1.4290996239213567,0,0,No failure,True,"['Failed to find Gaia name in Simbad; cannot run isochrone analysis.', 'Failed to find 2MASS name in Simbad; cannot run isochrone analysis.']",1,3,4216.205,71.5,4225.163,71.5,0.0,0.0,0.0,0.962,0.07,0.962,0.07,0.0,0.0,0.0,0.006,0.09,-0.011,0.09,0.0,0.0,0.0,4.573,0.09,4.573,0.09,0.0,0.0,0.0,0.647,0.6,0.647,0.6,0.0,0.0,0.0,9.71,0.23,9.706,0.23,0.0,0.0,0.0,175250.74,05Nov2021-08:34:31
NGC_7654_764,None,NGC_7654_764,"['rbqq.292.fits', 'rbqq.293.fits', 'rbqq.294.fits', 'rbqq.295.fits']",21.432443183619824,0,0,No failure,False,[],0,0,6666.478,125.8,6675.436,125.8,0.0,0.0,0.0,1.789,0.34,1.57,0.34,0.0,0.0,0.0,-0.181,0.09,-0.165,0.09,0.0,0.0,0.0,4.076,0.09,4.076,0.09,0.0,0.0,0.0,1.368,0.6,1.368,0.6,0.0,0.0,0.0,9.38,0.23,9.38,0.23,0.0,0.0,0.0,33.2,05Nov2021-08:50:28
NGC_7654_806,None,NGC_7654_806,['rbqq.297.fits'],3.834396332399304,0,0,No failure,True,"['Failed to find Gaia name in Simbad; cannot run isochrone analysis.', 'Failed to find 2MASS name in Simbad; cannot run isochrone analysis.']",0,0,5951.637,125.8,5960.596,125.8,0.0,0.0,0.0,1.843,0.34,1.601,0.34,0.0,0.0,0.0,-0.124,0.09,-0.117,0.09,0.0,0.0,0.0,4.132,0.09,4.132,0.09,0.0,0.0,0.0,1.225,0.6,1.225,0.6,0.0,0.0,0.0,9.44,0.23,9.439,0.23,0.0,0.0,0.0,41118.77,05Nov2021-09:06:55
TIC119584412,HIP57099,TIC119584412,"['rcnk.183.fits', 'rcnk.184.fits', 'rcnk.185.fits']",43.712971216094,0,0,No failure,False,[],0,3,3739.087,71.5,3748.046,71.5,3876.762,46.629,50.452,0.542,0.07,0.542,0.07,0.526,0.013,0.013,-0.098,0.09,-0.096,0.09,0.013,0.07,0.093,4.724,0.09,4.724,0.09,4.712,0.011,0.011,0.558,0.6,0.558,0.6,0.523,0.012,0.012,9.78,0.23,9.777,0.23,12.612,5.048,6.972,22.8,05Nov2021-09:23:24
TIC138819293,HIP57087,TIC138819293,"['rcly.089.fits', 'rcly.090.fits', 'rcly.091.fits']",38.79974912581991,0,0,No failure,False,[],0,3,3472.323,71.5,3481.282,71.5,3592.459,47.364,42.485,0.386,0.07,0.386,0.07,0.418,0.009,0.009,0.029,0.09,0.009,0.09,0.114,0.065,0.063,4.857,0.09,4.857,0.09,4.801,0.009,0.008,0.383,0.6,0.383,0.6,0.405,0.01,0.01,9.66,0.23,9.665,0.23,11.215,5.876,6.79,10.63,05Nov2021-09:38:26
TIC142276270,None,TIC142276270,"['rcnl.383.fits', 'rcnl.384.fits', 'rcnl.385.fits']",129.50182208690396,0,0,No failure,False,[],0,0,5757.61,125.8,5766.568,125.8,5805.597,81.024,82.084,1.055,0.34,1.054,0.34,0.945,0.016,0.016,0.023,0.09,0.003,0.09,-0.03,0.085,0.079,4.429,0.09,4.429,0.09,4.485,0.017,0.023,1.013,0.6,1.013,0.6,0.998,0.029,0.038,9.47,0.23,9.472,0.23,1.773,1.886,1.174,3.28,05Nov2021-09:54:36
TIC142387023,None,TIC142387023,"['rcpg.083.fits', 'rcpg.084.fits', 'rcpg.085.fits']",104.83961138906866,0,0,No failure,False,[],0,0,5159.335,125.8,5168.294,125.8,5144.094,99.973,93.24,0.827,0.07,0.827,0.07,0.816,0.014,0.014,0.037,0.09,0.015,0.09,0.003,0.085,0.086,4.511,0.09,4.511,0.09,4.532,0.026,0.029,0.841,0.6,0.841,0.6,0.83,0.037,0.039,9.74,0.23,9.741,0.23,7.067,5.027,3.981,4.75,05Nov2021-10:07:13
TIC143350972,HIP25670,TIC143350972,"['rcge.154.fits', 'rcge.155.fits', 'rcge.156.fits']",79.19701070057032,0,0,No failure,False,[],0,0,5611.834,125.8,5620.793,125.8,5694.497,100.579,92.193,1.416,0.34,1.33,0.34,1.019,0.02,0.019,0.02,0.09,0.001,0.09,-0.013,0.083,0.098,4.161,0.09,4.161,0.09,4.397,0.03,0.029,0.992,0.6,0.992,0.6,0.95,0.049,0.045,9.91,0.23,9.905,0.23,6.831,2.823,2.696,9.62,05Nov2021-10:19:37
TIC156199502,HIP58868,TIC156199502,"['rcpd.283.fits', 'rcpd.284.fits', 'rcpd.285.fits']",61.49623803518772,0,0,No failure,False,[],0,0,4678.992,125.8,4687.95,125.8,4841.222,94.319,87.3,0.768,0.07,0.768,0.07,0.77,0.031,0.028,0.086,0.09,0.055,0.09,0.073,0.085,0.088,4.553,0.09,4.553,0.09,4.549,0.036,0.036,0.767,0.6,0.767,0.6,0.778,0.033,0.03,10.0,0.23,9.995,0.23,10.203,5.978,6.159,13.23,05Nov2021-10:31:20
HIP19859,HIP19859,HIP19859,"['ratm.261.fits', 'ratm.263.fits', 'ratm.262.fits']",293.88349360333257,0,0,No failure,False,[],0,0,5928.298,125.8,5937.257,125.8,5980.632,93.029,94.819,1.077,0.34,1.073,0.34,1.027,0.02,0.018,-0.006,0.09,-0.02,0.09,-0.032,0.083,0.085,4.394,0.09,4.394,0.09,4.435,0.02,0.027,1.05,0.6,1.05,0.6,1.052,0.037,0.045,9.5,0.23,9.503,0.23,1.916,1.818,1.218,1.53,04Nov2021-22:05:06
HIP19930,HIP19930,HIP19930,"['rcft.654.fits', 'rcft.655.fits', 'rcft.656.fits']",255.47036696735984,0,0,No failure,False,[],0,0,4942.74,125.8,4951.698,125.8,4976.717,84.704,77.605,0.767,0.07,0.767,0.07,0.775,0.032,0.03,0.015,0.09,-0.003,0.09,-0.023,0.087,0.084,4.518,0.09,4.518,0.09,4.55,0.037,0.041,0.796,0.6,0.796,0.6,0.786,0.033,0.033,9.86,0.23,9.857,0.23,8.354,6.282,5.351,2.58,04Nov2021-22:18:44
